image_file,annotation_file,damage_class,xmin,ymin,xmax,ymax,image_width,image_height,box_width,box_height,box_area,damage_area_ratio,country,dataset,split,civicfix_class,image_path
India_000556.jpg,India_000556.xml,D20,326,446,516,649,720,720,190,203,38570,0.0744020061728395,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000556.jpg
India_000556.jpg,India_000556.xml,D20,546,445,720,650,720,720,174,205,35670,0.0688078703703703,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000556.jpg
India_000557.jpg,India_000557.xml,D40,266,514,394,549,720,720,128,35,4480,0.0086419753086419,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000557.jpg
India_000557.jpg,India_000557.xml,D40,344,470,531,510,720,720,187,40,7480,0.014429012345679,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000557.jpg
India_000557.jpg,India_000557.xml,D40,429,526,481,576,720,720,52,50,2600,0.0050154320987654,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000557.jpg
India_000557.jpg,India_000557.xml,D40,2,518,266,708,720,720,264,190,50160,0.0967592592592592,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000557.jpg
India_000557.jpg,India_000557.xml,D40,384,485,648,675,720,720,264,190,50160,0.0967592592592592,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000557.jpg
India_000560.jpg,India_000560.xml,D00,422,509,575,652,720,720,153,143,21879,0.0422048611111111,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000560.jpg
India_000560.jpg,India_000560.xml,D00,584,502,720,641,720,720,136,139,18904,0.036466049382716,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000560.jpg
India_000561.jpg,India_000561.xml,D00,331,571,351,633,720,720,20,62,1240,0.0023919753086419,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000561.jpg
India_000562.jpg,India_000562.xml,D00,493,501,634,641,720,720,141,140,19740,0.0380787037037037,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000562.jpg
India_000562.jpg,India_000562.xml,D00,330,467,395,606,720,720,65,139,9035,0.0174286265432098,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000562.jpg
India_000562.jpg,India_000562.xml,D40,454,438,536,494,720,720,82,56,4592,0.008858024691358,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000562.jpg
India_000563.jpg,India_000563.xml,D20,254,472,706,695,720,720,452,223,100796,0.1944367283950617,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000563.jpg
India_000563.jpg,India_000563.xml,D40,172,584,414,671,720,720,242,87,21054,0.0406134259259259,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000563.jpg
India_000575.jpg,India_000575.xml,D40,296,591,382,662,720,720,86,71,6106,0.011778549382716,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000575.jpg
India_000575.jpg,India_000575.xml,D40,295,611,375,657,720,720,80,46,3680,0.0070987654320987,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000575.jpg
India_000576.jpg,India_000576.xml,D20,457,444,587,578,720,720,130,134,17420,0.0336033950617283,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000576.jpg
India_000576.jpg,India_000576.xml,D20,3,458,376,720,720,720,373,262,97726,0.1885146604938271,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000576.jpg
India_000576.jpg,India_000576.xml,D40,292,416,357,440,720,720,65,24,1560,0.0030092592592592,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000576.jpg
India_000578.jpg,India_000578.xml,D00,430,580,522,684,720,720,92,104,9568,0.0184567901234567,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000578.jpg
India_000579.jpg,India_000579.xml,D20,1,554,312,716,720,720,311,162,50382,0.0971875,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000579.jpg
India_000579.jpg,India_000579.xml,D20,92,445,330,547,720,720,238,102,24276,0.0468287037037037,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000579.jpg
India_000579.jpg,India_000579.xml,D20,390,445,653,559,720,720,263,114,29982,0.0578356481481481,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000579.jpg
India_000579.jpg,India_000579.xml,D40,212,472,263,494,720,720,51,22,1122,0.0021643518518518,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000579.jpg
India_000579.jpg,India_000579.xml,D40,520,470,592,539,720,720,72,69,4968,0.0095833333333333,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000579.jpg
India_000580.jpg,India_000580.xml,D20,159,511,482,691,720,720,323,180,58140,0.1121527777777777,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000580.jpg
India_000580.jpg,India_000580.xml,D40,315,517,378,689,720,720,63,172,10836,0.0209027777777777,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000580.jpg
India_000581.jpg,India_000581.xml,D40,460,515,496,533,720,720,36,18,648,0.00125,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000581.jpg
India_000581.jpg,India_000581.xml,D40,430,490,454,513,720,720,24,23,552,0.0010648148148148,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000581.jpg
India_000582.jpg,India_000582.xml,D20,561,527,720,638,720,720,159,111,17649,0.0340451388888888,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000582.jpg
India_000586.jpg,India_000586.xml,D40,310,601,383,668,720,720,73,67,4891,0.009434799382716,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000586.jpg
India_000586.jpg,India_000586.xml,D40,318,562,354,590,720,720,36,28,1008,0.0019444444444444,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000586.jpg
India_000586.jpg,India_000586.xml,D40,402,588,442,631,720,720,40,43,1720,0.0033179012345679,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000586.jpg
India_000586.jpg,India_000586.xml,D20,176,507,510,712,720,720,334,205,68470,0.1320794753086419,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000586.jpg
India_000589.jpg,India_000589.xml,D10,193,582,454,652,720,720,261,70,18270,0.0352430555555555,India,RDD2022,train,Transverse Crack,data/raw/road_damage/India/India/train/images/India_000589.jpg
India_000590.jpg,India_000590.xml,D40,383,478,493,527,720,720,110,49,5390,0.0103973765432098,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000590.jpg
India_000590.jpg,India_000590.xml,D00,535,509,619,557,720,720,84,48,4032,0.0077777777777777,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000590.jpg
India_000591.jpg,India_000591.xml,D20,70,470,631,616,720,720,561,146,81906,0.1579976851851851,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000591.jpg
India_000591.jpg,India_000591.xml,D40,188,570,339,647,720,720,151,77,11627,0.0224286265432098,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000591.jpg
India_000592.jpg,India_000592.xml,D20,1,528,720,720,720,720,719,192,138048,0.2662962962962963,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000592.jpg
India_000595.jpg,India_000595.xml,D40,278,425,425,473,720,720,147,48,7056,0.0136111111111111,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000595.jpg
India_000595.jpg,India_000595.xml,D40,162,405,269,442,720,720,107,37,3959,0.0076369598765432,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000595.jpg
India_000595.jpg,India_000595.xml,D40,282,359,407,407,720,720,125,48,6000,0.011574074074074,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000595.jpg
India_000596.jpg,India_000596.xml,D40,233,538,354,609,720,720,121,71,8591,0.0165721450617283,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000596.jpg
India_000596.jpg,India_000596.xml,D20,300,487,691,716,720,720,391,229,89539,0.172721836419753,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000596.jpg
India_000597.jpg,India_000597.xml,D00,549,518,711,616,720,720,162,98,15876,0.030625,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000597.jpg
India_000597.jpg,India_000597.xml,D20,452,525,705,673,720,720,253,148,37444,0.0722299382716049,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000597.jpg
India_000599.jpg,India_000599.xml,D00,149,581,238,701,720,720,89,120,10680,0.0206018518518518,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000599.jpg
India_000601.jpg,India_000601.xml,D20,237,446,674,678,720,720,437,232,101384,0.195570987654321,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000601.jpg
India_000603.jpg,India_000603.xml,D00,499,130,631,630,720,720,132,500,66000,0.1273148148148148,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000603.jpg
India_000605.jpg,India_000605.xml,D20,487,460,708,667,720,720,221,207,45747,0.0882465277777777,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000605.jpg
India_000605.jpg,India_000605.xml,D20,300,429,474,646,720,720,174,217,37758,0.0728356481481481,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000605.jpg
India_000605.jpg,India_000605.xml,D20,1,476,291,712,720,720,290,236,68440,0.1320216049382716,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000605.jpg
India_000609.jpg,India_000609.xml,D20,128,535,681,700,720,720,553,165,91245,0.1760127314814814,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000609.jpg
India_000609.jpg,India_000609.xml,D00,614,609,690,711,720,720,76,102,7752,0.0149537037037037,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000609.jpg
India_000611.jpg,India_000611.xml,D20,195,474,474,708,720,720,279,234,65286,0.1259375,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000611.jpg
India_000612.jpg,India_000612.xml,D40,406,626,458,659,720,720,52,33,1716,0.0033101851851851,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000612.jpg
India_000614.jpg,India_000614.xml,D40,434,601,478,640,720,720,44,39,1716,0.0033101851851851,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000614.jpg
India_000614.jpg,India_000614.xml,D40,400,678,436,713,720,720,36,35,1260,0.0024305555555555,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000614.jpg
India_000617.jpg,India_000617.xml,D20,3,482,263,696,720,720,260,214,55640,0.1073302469135802,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000617.jpg
India_000618.jpg,India_000618.xml,D40,358,422,463,455,720,720,105,33,3465,0.0066840277777777,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000618.jpg
India_000618.jpg,India_000618.xml,D40,1,551,43,610,720,720,42,59,2478,0.0047800925925925,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000618.jpg
India_000618.jpg,India_000618.xml,D20,21,495,347,685,720,720,326,190,61940,0.119483024691358,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000618.jpg
India_000622.jpg,India_000622.xml,D20,276,497,557,681,720,720,281,184,51704,0.0997376543209876,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000622.jpg
India_000622.jpg,India_000622.xml,D20,1,523,269,720,720,720,268,197,52796,0.1018441358024691,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000622.jpg
India_000627.jpg,India_000627.xml,D40,331,458,438,500,720,720,107,42,4494,0.0086689814814814,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000627.jpg
India_000628.jpg,India_000628.xml,D20,217,526,571,706,720,720,354,180,63720,0.1229166666666666,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000628.jpg
India_000628.jpg,India_000628.xml,D40,334,561,387,601,720,720,53,40,2120,0.0040895061728395,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000628.jpg
India_000630.jpg,India_000630.xml,D20,34,546,275,709,720,720,241,163,39283,0.0757773919753086,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000630.jpg
India_000630.jpg,India_000630.xml,D00,252,468,400,717,720,720,148,249,36852,0.0710879629629629,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000630.jpg
India_000631.jpg,India_000631.xml,D40,1,422,303,665,720,720,302,243,73386,0.1415625,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000631.jpg
India_000631.jpg,India_000631.xml,D40,406,478,664,667,720,720,258,189,48762,0.0940625,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000631.jpg
India_000631.jpg,India_000631.xml,D20,220,480,491,670,720,720,271,190,51490,0.0993248456790123,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000631.jpg
India_000644.jpg,India_000644.xml,D00,141,614,267,720,720,720,126,106,13356,0.0257638888888888,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000644.jpg
India_000644.jpg,India_000644.xml,D40,353,472,490,628,720,720,137,156,21372,0.0412268518518518,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000644.jpg
India_000646.jpg,India_000646.xml,D20,84,498,469,641,720,720,385,143,55055,0.106201774691358,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000646.jpg
India_000646.jpg,India_000646.xml,D00,314,521,361,625,720,720,47,104,4888,0.009429012345679,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000646.jpg
India_000646.jpg,India_000646.xml,D40,492,616,521,646,720,720,29,30,870,0.0016782407407407,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000646.jpg
India_000652.jpg,India_000652.xml,D40,262,426,409,484,720,720,147,58,8526,0.0164467592592592,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000652.jpg
India_000652.jpg,India_000652.xml,D40,307,532,354,569,720,720,47,37,1739,0.0033545524691358,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000652.jpg
India_000652.jpg,India_000652.xml,D40,144,527,179,552,720,720,35,25,875,0.0016878858024691,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000652.jpg
India_000652.jpg,India_000652.xml,D20,104,550,291,633,720,720,187,83,15521,0.0299402006172839,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000652.jpg
India_000652.jpg,India_000652.xml,D20,172,465,410,582,720,720,238,117,27846,0.0537152777777777,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000652.jpg
India_000652.jpg,India_000652.xml,D40,1,625,78,692,720,720,77,67,5159,0.009951774691358,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000652.jpg
India_000654.jpg,India_000654.xml,D40,387,654,512,695,720,720,125,41,5125,0.0098861882716049,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000654.jpg
India_000655.jpg,India_000655.xml,D20,331,475,577,658,720,720,246,183,45018,0.0868402777777777,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000655.jpg
India_000656.jpg,India_000656.xml,D20,168,545,642,715,720,720,474,170,80580,0.1554398148148148,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000656.jpg
India_000659.jpg,India_000659.xml,D20,2,586,720,714,720,720,718,128,91904,0.1772839506172839,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000659.jpg,India_000659.xml,D40,377,558,432,580,720,720,55,22,1210,0.0023341049382716,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000659.jpg,India_000659.xml,D40,199,472,349,522,720,720,150,50,7500,0.0144675925925925,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000659.jpg,India_000659.xml,D40,28,521,179,568,720,720,151,47,7097,0.0136902006172839,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000659.jpg,India_000659.xml,D40,363,499,527,551,720,720,164,52,8528,0.0164506172839506,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000659.jpg,India_000659.xml,D40,247,515,366,558,720,720,119,43,5117,0.0098707561728395,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000659.jpg,India_000659.xml,D40,450,561,489,584,720,720,39,23,897,0.001730324074074,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000659.jpg
India_000665.jpg,India_000665.xml,D20,369,545,521,679,720,720,152,134,20368,0.0392901234567901,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000665.jpg
India_000665.jpg,India_000665.xml,D00,170,581,257,660,720,720,87,79,6873,0.0132581018518518,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000665.jpg
India_000665.jpg,India_000665.xml,D00,304,596,337,656,720,720,33,60,1980,0.0038194444444444,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000665.jpg
India_000665.jpg,India_000665.xml,D00,552,609,694,715,720,720,142,106,15052,0.0290354938271604,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000665.jpg
India_000667.jpg,India_000667.xml,D20,251,499,529,680,720,720,278,181,50318,0.0970640432098765,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000667.jpg
India_000669.jpg,India_000669.xml,D40,516,512,620,558,720,720,104,46,4784,0.0092283950617283,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000669.jpg
India_000669.jpg,India_000669.xml,D00,39,511,296,676,720,720,257,165,42405,0.0817997685185185,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000669.jpg
India_000669.jpg,India_000669.xml,D20,133,553,398,698,720,720,265,145,38425,0.074122299382716,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000669.jpg
India_000669.jpg,India_000669.xml,D40,366,562,512,640,720,720,146,78,11388,0.0219675925925925,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000669.jpg
India_000676.jpg,India_000676.xml,D20,331,495,557,694,720,720,226,199,44974,0.0867554012345679,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000676.jpg
India_000678.jpg,India_000678.xml,D20,16,499,542,694,720,720,526,195,102570,0.1978587962962963,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000678.jpg
India_000680.jpg,India_000680.xml,D00,556,569,606,670,720,720,50,101,5050,0.009741512345679,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000680.jpg
India_000680.jpg,India_000680.xml,D20,296,562,525,665,720,720,229,103,23587,0.0454996141975308,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000680.jpg
India_000682.jpg,India_000682.xml,D40,274,466,380,494,720,720,106,28,2968,0.0057253086419753,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000682.jpg
India_000683.jpg,India_000683.xml,D00,338,500,364,632,720,720,26,132,3432,0.0066203703703703,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000683.jpg
India_000683.jpg,India_000683.xml,D00,465,452,556,537,720,720,91,85,7735,0.0149209104938271,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000683.jpg
India_000684.jpg,India_000684.xml,D40,165,474,415,650,720,720,250,176,44000,0.0848765432098765,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000684.jpg
India_000684.jpg,India_000684.xml,D40,436,437,720,598,720,720,284,161,45724,0.0882021604938271,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000684.jpg
India_000685.jpg,India_000685.xml,D40,381,542,487,586,720,720,106,44,4664,0.0089969135802469,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000685.jpg
India_000685.jpg,India_000685.xml,D40,494,520,576,547,720,720,82,27,2214,0.0042708333333333,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000685.jpg
India_000685.jpg,India_000685.xml,D00,225,520,305,577,720,720,80,57,4560,0.0087962962962962,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000685.jpg
India_000685.jpg,India_000685.xml,D00,296,593,425,697,720,720,129,104,13416,0.0258796296296296,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000685.jpg
India_000688.jpg,India_000688.xml,D00,423,434,444,506,720,720,21,72,1512,0.0029166666666666,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000688.jpg
India_000690.jpg,India_000690.xml,D20,140,456,291,624,720,720,151,168,25368,0.0489351851851851,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000690.jpg
India_000700.jpg,India_000700.xml,D20,267,573,503,667,720,720,236,94,22184,0.0427932098765432,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000700.jpg
India_000701.jpg,India_000701.xml,D40,192,573,248,611,720,720,56,38,2128,0.0041049382716049,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000701.jpg
India_000702.jpg,India_000702.xml,D20,327,504,519,682,720,720,192,178,34176,0.0659259259259259,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000702.jpg
India_000705.jpg,India_000705.xml,D40,273,496,359,527,720,720,86,31,2666,0.0051427469135802,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000705.jpg
India_000705.jpg,India_000705.xml,D40,356,426,434,445,720,720,78,19,1482,0.0028587962962962,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000705.jpg
India_000705.jpg,India_000705.xml,D20,8,487,361,698,720,720,353,211,74483,0.1436786265432098,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000705.jpg
India_000710.jpg,India_000710.xml,D40,209,425,429,477,720,720,220,52,11440,0.0220679012345679,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000710.jpg
India_000710.jpg,India_000710.xml,D40,1,476,258,712,720,720,257,236,60652,0.1169984567901234,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000710.jpg
India_000710.jpg,India_000710.xml,D00,425,472,481,608,720,720,56,136,7616,0.0146913580246913,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000710.jpg
India_000714.jpg,India_000714.xml,D20,243,556,680,707,720,720,437,151,65987,0.127289737654321,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000714.jpg
India_000714.jpg,India_000714.xml,D40,383,488,429,528,720,720,46,40,1840,0.0035493827160493,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000714.jpg
India_000714.jpg,India_000714.xml,D40,444,504,489,532,720,720,45,28,1260,0.0024305555555555,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000714.jpg
India_000715.jpg,India_000715.xml,D20,1,464,534,662,720,720,533,198,105534,0.2035763888888888,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000715.jpg
India_000718.jpg,India_000718.xml,D40,427,524,536,638,720,720,109,114,12426,0.0239699074074074,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000718.jpg
India_000718.jpg,India_000718.xml,D40,348,636,591,707,720,720,243,71,17253,0.03328125,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000718.jpg
India_000724.jpg,India_000724.xml,D40,2,481,423,628,720,720,421,147,61887,0.119380787037037,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000724.jpg
India_000726.jpg,India_000726.xml,D20,417,407,712,708,720,720,295,301,88795,0.1712866512345679,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000726.jpg
India_000729.jpg,India_000729.xml,D40,339,484,438,533,720,720,99,49,4851,0.0093576388888888,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000729.jpg
India_000729.jpg,India_000729.xml,D40,306,544,458,613,720,720,152,69,10488,0.0202314814814814,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000729.jpg
India_000729.jpg,India_000729.xml,D40,479,499,712,629,720,720,233,130,30290,0.0584297839506172,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000729.jpg
India_000729.jpg,India_000729.xml,D40,486,574,585,623,720,720,99,49,4851,0.0093576388888888,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000729.jpg
India_000729.jpg,India_000729.xml,D40,414,443,463,465,720,720,49,22,1078,0.0020794753086419,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000729.jpg
India_000729.jpg,India_000729.xml,D40,375,415,424,437,720,720,49,22,1078,0.0020794753086419,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000729.jpg
India_000730.jpg,India_000730.xml,D20,1,568,166,720,720,720,165,152,25080,0.0483796296296296,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000730.jpg
India_000731.jpg,India_000731.xml,D40,476,452,507,472,720,720,31,20,620,0.0011959876543209,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000731.jpg
India_000732.jpg,India_000732.xml,D40,348,518,387,571,720,720,39,53,2067,0.0039872685185185,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000732.jpg
India_000735.jpg,India_000735.xml,D40,307,692,382,719,720,720,75,27,2025,0.00390625,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000735.jpg
India_000739.jpg,India_000739.xml,D00,324,510,384,642,720,720,60,132,7920,0.0152777777777777,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000739.jpg
India_000739.jpg,India_000739.xml,D20,19,486,308,701,720,720,289,215,62135,0.1198591820987654,India,RDD2022,train,Alligator Crack,data/raw/road_damage/India/India/train/images/India_000739.jpg
India_000740.jpg,India_000740.xml,D00,447,619,482,691,720,720,35,72,2520,0.0048611111111111,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000740.jpg
India_000742.jpg,India_000742.xml,D00,229,399,319,701,720,720,90,302,27180,0.0524305555555555,India,RDD2022,train,Longitudinal Crack,data/raw/road_damage/India/India/train/images/India_000742.jpg
India_000743.jpg,India_000743.xml,D40,152,679,216,720,720,720,64,41,2624,0.0050617283950617,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000743.jpg
India_000744.jpg,India_000744.xml,D40,474,540,569,620,720,720,95,80,7600,0.0146604938271604,India,RDD2022,train,Pothole,data/raw/road_damage/India/India/train/images/India_000744.jpg
